Tile Index,Sub-Tile Index,Building Density,Building Height Avg,Building Height Stdev,Tree Density,Tree Height Avg,Tree Height Stdev,Shadow Factor 8am (With CDSM),Shadow Factor 12pm (With CDSM),Shadow Factor 4pm (With CDSM),Sky View Factor (With CDSM),Shadow Factor 8am (Without CDSM),Shadow Factor 12pm (Without CDSM),Shadow Factor 4pm (Without CDSM),Sky View Factor (Without CDSM)
2535_1156,32,1.2125000000000001,3.707216501235962,1.7328987121582031,6.507499999999999,5.66615443718786,3.7383132379108153,0.67328066,0.7704185,0.73211247,,0.9005858,0.99893177,0.9820101,
2535_1156,33,0.0,0.0,0.0,0.0,0.0,0.0,0.9769684,1.0,0.97461486,,0.9769684,1.0,0.97534716,
2535_1156,34,0.0,0.0,0.0,0.0,0.0,0.0,0.9877107,1.0,0.9708148,,0.9877107,1.0,0.9711269,
2535_1156,40,0.0,0.0,0.0,34.705000000000005,8.861835470393315,8.170356073723573,,,,,,,,
2535_1156,41,0.005,1.0,0.0,6.140000000000001,4.943403908794788,2.801169859681134,0.7613488,0.7612752,0.71166515,,0.9626796,0.99492484,0.9452514,
2535_1156,42,3.7725,8.052352905273438,5.400885105133057,3.85,3.97012987012987,3.1976681818655863,0.934229,0.9701334,0.8617418,,0.9595032,0.9912423,0.9291398,
2535_1156,43,9.1425,7.843040943145752,4.2667388916015625,8.05,5.215217391304348,4.261697615698216,0.7396877,0.82837343,0.7067611,,0.85015416,0.95800686,0.8293067,
2535_1156,44,11.825,9.102325439453125,4.518284797668457,13.215,4.7629587589860005,3.640067608113904,0.7116118,0.8479425,0.7044414,,0.8608161,0.97701365,0.852996,
2535_1157,00,0.76,3.625,2.1222891807556152,51.8675,9.016677109943606,7.536732975225059,,,,,,,,
2535_1157,01,13.655000000000001,4.598498821258545,2.083329439163208,36.95,10.483491204330177,10.028791339993417,0.48396426,0.6042624,0.38202956,,0.8455719,0.97862655,0.85761005,
2535_1157,02,1.9675000000000002,4.059720516204834,2.0108325481414795,11.97,4.476190476190476,5.273043586215794,0.5934606,0.6912738,0.6331496,,0.8594463,0.9745983,0.9490688,
2535_1157,03,0.0,0.0,0.0,13.7075,5.047054532190407,5.493481952244673,0.8043285,0.90968895,0.8724695,,0.93091756,1.0,0.9826242,
2535_1157,04,0.0,0.0,0.0,69.8025,7.443787829948784,6.405537411523633,0.23054108,0.3642227,0.24002948,,0.929284,0.99883664,0.9694562,
2535_1157,10,1.1675,5.00214147567749,2.2731077671051025,68.55499999999999,17.992597184742177,11.276909077061244,,,,,,,,
2535_1157,11,13.9675,5.074995517730713,2.53853702545166,32.87,6.133404320048677,6.259680721872367,0.376617,0.5150892,0.38851565,,0.8096731,0.9708698,0.7922923,
2535_1157,12,4.984999999999999,5.2342023849487305,2.403151750564575,32.2825,9.187253155734531,8.342867617852612,0.56579185,0.7130241,0.548063,,0.8834505,0.99275947,0.8633709,
2535_1157,13,0.0,0.0,0.0,79.60000000000001,11.813379396984924,9.749554010507179,0.15104935,0.2657354,0.19143054,,0.9433925,1.0,0.9441103,
2535_1157,14,0.0,0.0,0.0,85.795,11.243924471123027,9.566973715799534,0.045793027,0.06624922,0.04181213,,0.9677073,1.0,0.97909486,
2535_1157,20,6.239999999999999,4.019631385803223,2.0151705741882324,46.53,9.512088974854933,7.466812740281054,,,,,,,,
2535_1157,21,13.7975,4.871897220611572,2.3849663734436035,25.795,4.01899592944369,3.4450843253403898,0.39020744,0.54720634,0.44654688,,0.87530947,0.9882379,0.8980919,
2535_1157,22,3.4775,10.063263893127441,5.400723934173584,16.33,8.573025107164728,6.037900390391769,0.74018,0.8507836,0.79976404,,0.90108263,0.9823785,0.9875338,
2535_1157,23,0.135,12.851851463317871,5.848100185394287,61.9975,13.686076051453687,10.220424599671144,0.3301581,0.43903455,0.32853422,,0.8882853,0.9996037,0.9908372,
2535_1157,24,0.0,0.0,0.0,90.7175,19.5572794664756,11.043952123844223,0.028476536,0.065956265,0.036111403,,0.9420137,1.0,0.97999847,
2535_1157,30,1.4575,5.629502773284912,2.6609342098236084,14.91,9.916163648558015,6.864234841344123,,,,,,,,
2535_1157,31,17.4875,4.736526012420654,2.330376148223877,27.955000000000002,5.041316401359327,4.999149559427649,0.510748,0.615448,0.5220153,,0.8847387,0.98367053,0.92914987,
2535_1157,32,12.620000000000001,9.96949291229248,5.754508018493652,11.77,4.723237043330501,3.7485306627899857,0.6316726,0.7782707,0.6158078,,0.850819,0.9766693,0.8492688,
2535_1157,33,7.0075,12.634320259094238,4.7621331214904785,42.7375,9.634162035682948,9.47620300958474,0.58809507,0.6455878,0.5234685,,0.91688085,0.93999314,0.9292033,
2535_1157,34,11.3325,5.217074871063232,2.176849126815796,66.3025,17.500094264922136,11.569672857581562,0.10293539,0.11548054,0.053470008,,0.9217356,0.9931512,0.9536369,
2535_1157,40,10.3825,7.748615264892578,3.361642360687256,6.045,3.864764267990074,3.7692312456880317,,,,,,,,
2535_1157,41,12.9725,8.220659255981445,3.7163429260253906,7.785,3.766859344894027,3.80652601420911,0.77346826,0.893491,0.7635502,,0.86192477,0.9791398,0.87958384,
2535_1157,42,16.2675,12.300907135009766,4.174222469329834,17.765,4.9866310160427805,3.9308283447294063,0.62831235,0.77736443,0.55045223,,0.82320213,0.96463627,0.7231206,
2535_1157,43,26.632499999999997,9.22331714630127,3.0041701793670654,13.465,3.460081693278871,2.4038864730430634,0.6052722,0.77001697,0.5759431,,0.7964499,0.957528,0.7413647,
2535_1157,44,34.7275,6.715499401092529,2.417773723602295,7.982499999999999,3.5640463513936735,2.8725485890644515,0.68043005,0.8606964,0.6200659,,0.7451472,0.93736565,0.73175454,
2535_1158,00,0.0,0.0,0.0,80.47,12.087734559463154,9.530634219032985,,,,,,,,
2535_1158,01,0.0025,1.0,0.0,60.23500000000001,14.277870009130904,9.20290144726639,0.1865981,0.25509802,0.16429308,,0.80303705,0.9967575,0.90146285,
2535_1158,02,0.0,0.0,0.0,9.4475,10.737232071976713,6.733070199199564,0.7095455,0.78019834,0.7101785,,0.91029924,0.9997153,0.8773793,
2535_1158,03,0.0,0.0,0.0,0.20500000000000002,1.6951219512195121,0.8217919799429974,0.95703065,0.99900365,0.9702973,,0.9586273,1.0,0.97188187,
2535_1158,04,23.6875,7.083166122436523,3.3143246173858643,0.165,2.3636363636363638,1.1759762370868032,0.9166345,0.98561704,0.91570485,,0.91819715,0.9868821,0.9174311,
2535_1158,10,0.0,0.0,0.0,89.8375,13.162877417559482,8.634056000112569,,,,,,,,
2535_1158,11,0.0,0.0,0.0,93.0575,15.305053327243908,9.179864757857153,0.041013215,0.06460941,0.0300073,,0.943343,1.0,0.9826366,
2535_1158,12,0.0,0.0,0.0,86.38749999999999,14.794993488641296,8.799902220345627,0.047592636,0.072204396,0.07334063,,0.8469345,0.99946785,0.96851563,
2535_1158,13,0.0,0.0,0.0,15.329999999999998,15.82713633398565,9.930340913804905,0.581377,0.6395798,0.6122514,,0.89447045,0.99985147,0.92242765,
2535_1158,14,0.0,0.0,0.0,0.21,1.5357142857142858,0.7145832713551865,0.9546441,0.9942017,0.9585371,,0.96310735,1.0,0.9772283,
2535_1158,20,0.0,0.0,0.0,80.7825,15.555875344288676,10.234685203007027,,,,,,,,
2535_1158,21,0.0,0.0,0.0,81.56,10.705922020598333,7.370370293257713,0.06602131,0.1850897,0.09301738,,0.9541962,1.0,0.95813173,
2535_1158,22,0.0,0.0,0.0,90.205,15.089850895183194,9.835421235268376,0.036386102,0.073696926,0.030241575,,0.9567709,1.0,0.965236,
2535_1158,23,0.0,0.0,0.0,77.91,13.80329867796175,7.882879153809144,0.08328284,0.13414468,0.09640293,,0.9177743,0.9993441,0.96656024,
2535_1158,24,0.0,0.0,0.0,5.075,13.435467980295567,8.228660902539048,0.6398734,0.7288141,0.6887311,,0.935608,0.9999752,0.90715575,
2535_1158,30,0.8999999999999999,5.824999809265137,2.394423484802246,66.05250000000001,16.370046553877597,11.549196469690877,,,,,,,,
2535_1158,31,0.0,0.0,0.0,58.792500000000004,8.528256155121827,7.564147787481267,0.24753968,0.29806393,0.14991796,,0.94969183,1.0,0.9793074,
2535_1158,32,0.0,0.0,0.0,94.925,14.629365288385568,9.083507844825816,0.032078166,0.06793471,0.029250389,,0.9644316,1.0,0.975013,
2535_1158,33,0.0,0.0,0.0,92.84,12.368267987936234,7.2039583205031485,0.032049205,0.066025585,0.030525604,,0.95146155,0.9999876,0.9915101,
2535_1158,34,0.0,0.0,0.0,83.50999999999999,10.39519219255179,5.75932825325097,0.053782705,0.088046834,0.074401505,,0.87039924,0.9993441,0.97826785,
2535_1158,40,8.1025,4.00123405456543,3.060633659362793,22.5475,2.8926710278301364,2.4548276282536117,,,,,,,,
2535_1158,41,3.235,5.5873260498046875,3.151461601257324,12.2675,4.2315060118198495,5.202698136255716,0.69127476,0.82387114,0.6368673,,0.87643373,0.9937539,0.8835567,
2535_1158,42,0.1075,4.767441749572754,2.0891435146331787,38.73,10.656016008262329,6.463066680241469,0.7083682,0.7423711,0.61848843,,0.9429343,0.99982667,0.9598303,
2535_1158,43,9.3875,4.197603225708008,1.604203701019287,58.95,7.037913486005089,3.608232654622756,0.29687953,0.33322352,0.23226944,,0.9447905,0.9936922,0.9648777,
2535_1158,44,8.262500000000001,4.501664161682129,1.7677768468856812,27.0875,8.275219197046608,5.123876592840853,0.722034,0.7933351,0.6317098,,0.9358519,0.99495494,0.930917,
2535_1159,00,12.8575,6.958001136779785,2.1589081287384033,1.43,2.909090909090909,2.2435894408621477,,,,,,,,
2535_1159,01,0.0725,5.655172348022461,2.4392740726470947,2.54,1.6535433070866141,0.9285748351653995,0.90318525,0.96048295,0.9068608,,0.9336555,0.97608125,0.9614674,
2535_1159,02,0.0,0.0,0.0,2.935,2.1286201022146507,1.3461973589604985,0.9173945,0.96055233,0.911279,,0.95313233,0.9999876,0.97897327,
2535_1159,03,0.0,0.0,0.0,9.155000000000001,3.9148006553795742,3.37018028956658,0.88221586,0.9195088,0.8735051,,0.970174,1.0,0.9927353,
2535_1159,04,0.43750000000000006,2.234285831451416,1.0620580911636353,5.535,8.534778681120144,5.719379488643774,0.8624693,0.93182087,0.8570107,,0.96014607,0.99962866,0.99027085,
2535_1159,10,7.969999999999999,10.773838996887207,3.8931758403778076,4.78,3.288702928870293,2.732746941995771,,,,,,,,
2535_1159,11,15.204999999999998,8.717527389526367,4.69830846786499,12.4625,4.4038114343029084,4.115097520028862,0.6344612,0.7790492,0.6856892,,0.82494956,0.94404554,0.85794914,
2535_1159,12,11.165,4.400134563446045,2.131584882736206,12.0675,3.3194530764449968,3.9015065470499026,0.5600165,0.6626246,0.59605074,,0.8597013,0.9756495,0.89921236,
2535_1159,13,4.92,5.289125919342041,2.1983094215393066,2.9825,2.7694886839899415,1.8460463605260375,0.7668221,0.85790765,0.80306625,,0.9315678,0.98725927,0.94551855,
2535_1159,14,2.12,4.916273593902588,2.068136215209961,0.8,3.515625,2.094577728176971,0.8433148,0.9362047,0.89534533,,0.8906339,0.97998816,0.9342982,
2535_1159,20,3.1,4.067741870880127,1.9609719514846802,4.535,3.8296582138919515,3.3416588374876186,,,,,,,,
2535_1159,21,12.3725,6.61729621887207,4.027917385101318,12.1475,5.319818892776292,4.505901584870069,0.72228616,0.83555174,0.6322888,,0.89427763,0.9731795,0.8946208,
2535_1159,22,22.12,4.796112060546875,2.087057113647461,19.8225,3.3281624416698197,3.014366770687065,0.61279225,0.74837476,0.5472057,,0.87050855,0.9702517,0.8505844,
2535_1159,23,0.7625,4.23606538772583,1.9560778141021729,1.5225,3.5779967159277506,2.825100127842786,0.77521706,0.87790847,0.85953665,,0.8830998,0.96202254,0.9555057,
2535_1159,24,0.0,0.0,0.0,0.0,0.0,0.0,0.9562634,1.0,0.98872554,,0.9562634,1.0,0.98872554,
2535_1159,30,5.6575,5.152010440826416,2.762486696243286,25.069999999999997,10.04826485839649,6.984559298109292,,,,,,,,
2535_1159,31,14.16,6.693502902984619,2.5897014141082764,2.6525,3.66258246936852,3.171088248915047,0.90685165,0.95897627,0.8384206,,0.94150573,0.98306036,0.87119365,
2535_1159,32,9.2525,6.536341667175293,3.828686237335205,6.5825,2.880364603114318,2.457177094672769,0.899668,0.9308187,0.881638,,0.94482315,0.98965514,0.9331056,
2535_1159,33,7.920000000000001,8.16287899017334,3.9261631965637207,4.4350000000000005,3.4577226606538893,3.098744081296364,0.8232262,0.90076923,0.77735645,,0.8982425,0.986824,0.8926648,
2535_1159,34,0.0,0.0,0.0,0.0,0.0,0.0,0.9285567,0.9951381,0.96845376,,0.9382565,1.0,0.96845376,
2535_1159,40,0.0,0.0,0.0,28.060000000000002,12.651193870277975,7.311600347653811,,,,,,,,
2535_1159,41,7.86,5.150763511657715,2.484720468521118,18.735,10.205497731518548,7.857701057254957,0.6832949,0.7699357,0.66783667,,0.9186003,0.9940988,0.92848945,
2535_1159,42,8.0425,6.233757972717285,3.747394323348999,30.6925,7.3864950720860145,5.315485367637599,0.5151988,0.61432683,0.45407408,,0.8906857,0.9606273,0.85593355,
2535_1159,43,17.265,8.821893692016602,3.2741100788116455,5.970000000000001,2.1511725293132327,2.0138160477278535,0.8274274,0.9346162,0.7513904,,0.8820461,0.97005033,0.7970247,
2535_1159,44,12.9025,7.9254021644592285,4.0762038230896,14.885000000000002,4.415015115888479,3.8145078158479184,0.6433921,0.77329737,0.5828699,,0.85578203,0.95394224,0.81095165,
2536_1151,00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2536_1151,01,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2536_1151,02,0.19499999999999998,1.2564102411270142,0.6491790413856506,0.43,4.575581395348837,2.7618849329596773,,,,,,,,
2536_1151,03,14.1575,3.0701041221618652,1.7153608798980713,18.6125,6.275218267293486,5.390575535425853,0.5907568,0.7486844,0.4420123,,0.9643905,0.99113965,0.95400095,
2536_1151,04,3.47,6.15922212600708,4.858057975769043,18.065,8.319817326321616,5.922671520573564,0.562437,0.65349925,0.6193579,,0.9802619,0.99864304,0.98024917,
2536_1151,10,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2536_1151,11,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2536_1151,12,5.319999999999999,3.810150384902954,1.5507245063781738,23.345,6.548725637181409,3.912492278238229,,,,,,,,
2536_1151,13,13.930000000000001,5.178750991821289,3.418100357055664,52.96999999999999,7.783603926750991,4.8550872292077925,0.4441708,0.55698466,0.46018285,,0.954818,0.9968991,0.95971256,
2536_1151,14,16.465,9.199210166931152,4.629167079925537,18.862499999999997,5.446123260437376,4.188221502174249,0.6499412,0.7615732,0.5860219,,0.90706825,0.9805174,0.885231,
2536_1151,20,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2536_1151,21,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2536_1151,22,3.4475,5.185641765594482,2.7536613941192627,18.95,5.763060686015831,3.7972434278922353,0.8215229,0.87563896,0.7716031,,0.96125656,0.9989091,0.95781386,
2536_1151,23,17.0425,7.580020427703857,3.72418212890625,33.555,7.12136790344211,4.335155088148779,0.4829007,0.56105447,0.37243718,,0.913782,0.973919,0.89068395,
2536_1151,24,32.96,9.541641235351562,5.835250377655029,18.3025,3.6813276874743885,3.1950125364217365,0.49761662,0.61155367,0.42606497,,0.8079573,0.9377194,0.85411215,
2536_1151,30,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2536_1151,31,0.22499999999999998,2.8222222328186035,1.3381394147872925,2.0774999999999997,5.658243080625752,4.009456486553563,,,,,,,,
2536_1151,32,3.2199999999999998,4.3618011474609375,2.135437488555908,10.92,6.3177655677655675,4.616594465389183,0.884533,0.9222716,0.8900986,,0.9829465,0.9963173,0.98102224,
2536_1151,33,21.135,7.264963150024414,3.992222309112549,23.65,3.6427061310782243,3.090946110264397,0.5523645,0.6805469,0.44863665,,0.87284786,0.9530988,0.869484,
2536_1151,34,30.972499999999997,10.927193641662598,5.696385860443115,18.6275,3.7005771037444637,3.059973770098139,0.40538496,0.59169686,0.3815565,,0.7161485,0.91980445,0.7579399,
2536_1151,40,11.85,8.23649787902832,3.6921024322509766,5.55,4.686036036036036,3.583380501498721,,,,,,,,
2536_1151,41,2.9175,5.616966724395752,3.4941234588623047,16.725,5.757847533632287,4.345877778177001,0.5805674,0.69981897,0.5763014,,0.8901865,0.96387076,0.9121815,
2536_1151,42,8.6575,5.930118560791016,3.1283583641052246,29.4375,5.837537154989384,4.6363120325838185,0.48717687,0.63480586,0.47013113,,0.9438182,0.9874246,0.9456052,
2536_1151,43,29.257499999999997,10.93326473236084,6.48384428024292,19.6175,4.5473429336052,4.570423169637136,0.4857513,0.6656421,0.40257698,,0.7645122,0.92573905,0.6832634,
2536_1151,44,35.015,12.1934175491333,6.536592960357666,16.0575,4.304219212206134,3.766862149449857,0.2888651,0.5611138,0.31370038,,0.5318944,0.8287426,0.5835092,
2536_1152,00,19.5175,12.543486595153809,9.50558853149414,23.5175,5.644094823004146,4.3615250743898635,,,,,,,,
2536_1152,01,6.935,4.656092166900635,1.9747790098190308,46.949999999999996,8.414749733759319,6.346888055036121,0.24869713,0.4322362,0.18792853,,0.8772409,0.96790326,0.95355237,
2536_1152,02,9.4225,10.918280601501465,6.153188228607178,36.972500000000004,6.247413618229765,4.996311531337442,0.2389123,0.47549415,0.3322244,,0.76321805,0.96728754,0.88654506,
2536_1152,03,14.985000000000001,13.785451889038086,4.426918983459473,31.085,7.25832395045842,5.292325297156162,0.3442977,0.57622313,0.31837177,,0.7821767,0.97812116,0.811164,
2536_1152,04,25.607499999999998,13.005661964416504,11.937370300292969,11.094999999999999,4.541234790446147,3.4043272979861245,0.5922468,0.81948304,0.50099695,,0.6779945,0.90392315,0.5772751,
2536_1152,10,24.785,11.817429542541504,10.927289009094238,21.142500000000002,4.146387607898782,3.699623547787485,,,,,,,,
2536_1152,11,22.705000000000002,12.465426445007324,10.4739351272583,21.127499999999998,4.821322920364454,4.100820828186213,0.45203227,0.68674225,0.48234218,,0.7162492,0.91576505,0.8154563,
2536_1152,12,31.6775,10.009469985961914,4.798676490783691,19.3925,3.174680933350522,2.7292009363737812,0.4311614,0.68009806,0.38836718,,0.7351293,0.93144226,0.6640951,
2536_1152,13,23.06,12.998048782348633,6.733191013336182,20.36,6.731949901768173,5.63357888299161,0.47309163,0.70049566,0.40190172,,0.6400486,0.89778304,0.573737,
2536_1152,14,18.765,14.569544792175293,5.019681453704834,20.375,5.685030674846626,3.932723712213339,0.5959112,0.7550514,0.57060516,,0.8187165,0.96818674,0.8549057,
2536_1152,20,25.6475,10.797250747680664,5.173792839050293,14.9975,4.367561260210035,3.9660277524110903,,,,,,,,
2536_1152,21,21.795,7.585226058959961,3.5547399520874023,24.1425,4.432743087915502,3.665728460775752,0.45494846,0.6604663,0.38905853,,0.8556957,0.9684471,0.81399775,
2536_1152,22,36.0025,10.764183044433594,6.356518268585205,15.687499999999998,3.7321115537848604,3.5140850230620115,0.4394759,0.6914437,0.46311373,,0.6321453,0.8973602,0.66239303,
2536_1152,23,34.8525,11.533175468444824,7.214234828948975,9.4875,4.672200263504611,3.022891021175331,0.48688373,0.53007364,0.3528714,,0.6519667,0.7562863,0.47257233,
2536_1152,24,28.265,10.379179000854492,3.0667073726654053,7.5425,4.935034802784223,3.839386742776135,0.68597317,0.78613245,0.63221484,,0.8239902,0.92584944,0.8178133,
2536_1152,30,31.5425,11.236664772033691,5.273838520050049,18.84,3.6673301486199574,3.2700264231653144,,,,,,,,
2536_1152,31,17.135,6.769331932067871,4.184648036956787,37.7725,5.537957508769607,5.35925878583203,0.3089745,0.5763056,0.4122017,,0.59906036,0.9169277,0.7773318,
2536_1152,32,27.96,11.468347549438477,6.377174377441406,17.1925,4.451505016722408,3.5024467843572116,0.3666607,0.56095624,0.33251143,,0.7015181,0.9218272,0.62533104,
2536_1152,33,14.149999999999999,6.1277384757995605,1.6132535934448242,3.5174999999999996,3.974413646055437,3.407116480072735,0.69158244,0.7602726,0.670066,,0.9090723,0.9406409,0.8723176,
2536_1152,34,42.512499999999996,16.84757423400879,7.735988140106201,6.02,3.306893687707641,2.520366012283489,0.7792189,0.8555287,0.73456717,,0.8429967,0.8974714,0.80290383,
2536_1152,40,27.12,12.012629508972168,5.158416748046875,22.21,3.4633048176497074,3.09807127569451,,,,,,,,
2536_1152,41,21.15,7.852009296417236,4.188223838806152,33.68,4.6945516627078385,4.39039182612209,0.42238134,0.562067,0.19946702,,0.7701752,0.90241474,0.5703938,
2536_1152,42,20.8075,14.58332347869873,8.480175018310547,18.8325,5.8225142705429445,4.400826913531311,0.37589872,0.51889765,0.29070625,,0.76063144,0.8972259,0.74056864,
2536_1152,43,40.935,11.388482093811035,4.470113277435303,6.23,4.143258426966292,2.684736054290828,0.4556355,0.65629923,0.5686724,,0.5117786,0.7722297,0.66252327,
2536_1152,44,35.485,12.779414176940918,5.921581268310547,9.9125,3.916015132408575,3.5979198501626906,0.70323306,0.8532163,0.6583956,,0.83021593,0.9518943,0.81892335,
2536_1153,00,24.2975,9.671056747436523,5.821586608886719,7.06,4.491501416430595,3.765233272778716,0.72948396,0.8544213,0.68703705,,0.802382,0.92830133,0.7805568,
2536_1153,01,27.6,13.271557807922363,6.043215751647949,9.997499999999999,4.542135533883471,3.7684496605163935,0.6031643,0.7900127,0.568105,,0.7119826,0.89815927,0.6695346,
2536_1153,02,22.040000000000003,8.439428329467773,5.170062065124512,25.0025,4.33986601339866,3.6914789502801937,0.65054446,0.8068121,0.6243108,,0.8140862,0.9599334,0.7985017,
2536_1153,03,17.9825,6.988739013671875,3.5150187015533447,35.1275,4.326097786634403,3.8898415841467626,0.35126644,0.56469655,0.29430178,,0.78532434,0.9582227,0.72624516,
2536_1153,04,35.6475,11.307455062866211,7.023280620574951,13.807500000000001,3.6127104834329167,3.1151649573046827,0.39160508,0.53298485,0.2676602,,0.724614,0.8874424,0.5755829,
2536_1153,10,9.395000000000001,8.600584983825684,6.440861225128174,10.467500000000001,5.466921423453547,4.558097449223229,,,,,,,,
2536_1153,11,20.455000000000002,12.710339546203613,5.720444202423096,23.1425,6.053040941989845,5.207055119752918,0.3354993,0.48222995,0.25016642,,0.74950516,0.9190036,0.689499,
2536_1153,12,16.93,12.77451229095459,7.394050598144531,37.995000000000005,8.936044216344255,6.856507945686122,0.31551197,0.5555069,0.33664888,,0.76289356,0.96064156,0.74255705,
2536_1153,13,23.51,12.649404525756836,5.766576766967773,21.0175,5.5029142381348874,4.595958612274348,0.26936263,0.68861187,0.28058195,,0.4940391,0.91854334,0.59843063,
2536_1153,14,23.91,10.305207252502441,5.738007545471191,21.3875,4.2201052016364695,3.9371826966536085,0.3682099,0.6218567,0.34053004,,0.6734004,0.8916408,0.65452164,
2536_1153,20,41.510000000000005,12.109792709350586,6.930023193359375,5.1,2.6401960784313725,1.90560369745373,,,,,,,,
2536_1153,21,28.5625,11.019868850708008,4.206325054168701,20.525,3.9959805115712546,3.7316643473230324,0.4527192,0.552962,0.42185998,,0.6260066,0.74334687,0.6110923,
2536_1153,22,5.2299999999999995,9.08078384399414,5.221268177032471,43.34,8.501788186432856,5.895382465284827,0.38127637,0.58521575,0.44161218,,0.7696316,0.9232447,0.79453945,
2536_1153,23,26.93,11.34144115447998,5.93039083480835,18.8825,5.67191844300278,4.976643632861946,0.3400945,0.54563487,0.31723827,,0.72008145,0.9270974,0.7014093,
2536_1153,24,27.0925,11.835102081298828,4.944000720977783,14.365,3.711103376261747,3.417274343820213,0.32244015,0.67483467,0.35017622,,0.48040414,0.85625696,0.5765753,
2536_1153,30,38.6725,14.243260383605957,6.590845108032227,7.3374999999999995,3.349914821124361,2.6585106485367707,,,,,,,,
2536_1153,31,22.45,11.50623607635498,5.617489814758301,28.77,6.349756690997567,5.109771977907541,0.33931562,0.6395651,0.27565888,,0.53763235,0.86448324,0.52371556,
2536_1153,32,17.697499999999998,10.936996459960938,5.542677402496338,26.3625,7.3293504030346135,4.685835784425469,0.32317317,0.5294086,0.30326003,,0.78005457,0.9671402,0.8925756,
2536_1153,33,32.8575,10.73514461517334,5.375123977661133,17.3575,3.3564741466224977,2.9353965417193684,0.33300894,0.6963767,0.3106265,,0.45129204,0.82566965,0.4459454,
2536_1153,34,25.082500000000003,10.598525047302246,4.9444122314453125,22.685,5.545404452281243,5.406730079104971,0.37684402,0.6631729,0.4039092,,0.72230804,0.94223785,0.70283926,
2536_1153,40,27.034999999999997,11.596541404724121,5.764125347137451,16.919999999999998,4.5224586288416075,4.965819729546159,,,,,,,,
