Tile Index,Sub-Tile Index,Building Density,Building Height Avg,Building Height Stdev,Tree Density,Tree Height Avg,Tree Height Stdev,Shadow Factor 8am (With CDSM),Shadow Factor 12pm (With CDSM),Shadow Factor 4pm (With CDSM),Sky View Factor (With CDSM),Shadow Factor 8am (Without CDSM),Shadow Factor 12pm (Without CDSM),Shadow Factor 4pm (Without CDSM),Sky View Factor (Without CDSM)
2538_1152,21,48.6475,16.64910888671875,7.787479877471924,10.375,4.553734939759036,3.6575558732420816,0.48128372,0.7120507,0.37961972,,0.6400376,0.8901829,0.61823654,
2538_1152,22,50.9475,16.902055740356445,7.539816856384277,11.737499999999999,6.61384451544196,5.284189855550108,0.40151155,0.68293536,0.32227534,,0.44469512,0.74650836,0.3539564,
2538_1152,23,33.09,12.871864318847656,7.332767009735107,15.507499999999999,4.717233596646784,4.142668273437972,0.49481136,0.7279871,0.41017455,,0.6770208,0.9176771,0.5403953,
2538_1152,24,47.099999999999994,15.495010375976562,7.224448204040527,10.17,5.870698131760078,5.1923660782903,0.21261457,0.68754745,0.12644689,,0.30189028,0.82383466,0.1670805,
2538_1152,30,36.120000000000005,14.855412483215332,8.531588554382324,24.685000000000002,5.037472149078388,3.824408767507542,,,,,,,,
2538_1152,31,34.8825,16.13724708557129,7.492790699005127,16.535,5.807227094042939,5.09132227674586,0.40633345,0.5042095,0.18889621,,0.6422237,0.74478173,0.42728442,
2538_1152,32,44.519999999999996,15.247529029846191,7.865227222442627,11.55,4.21991341991342,3.5536265229150574,0.43673533,0.6056248,0.33021957,,0.67289424,0.8347757,0.5575243,
2538_1152,33,29.177500000000002,10.472881317138672,6.493138313293457,23.907500000000002,5.856007529018091,4.725473256445471,0.44296038,0.6867701,0.52499604,,0.66779417,0.9574467,0.8340455,
2538_1152,34,37.0025,13.06857681274414,5.922884464263916,24.8725,7.18846115187456,5.825378287994224,0.35607427,0.5729186,0.3820426,,0.5641761,0.8742932,0.7081607,
2538_1152,40,37.5525,14.39091968536377,7.061375617980957,24.9725,5.785363900290319,4.6452252851683316,,,,,,,,
2538_1152,41,5.7924999999999995,14.411307334899902,8.347673416137695,39.4275,8.907044575486653,6.549227446815973,0.2626227,0.4118157,0.1878356,,0.8587365,0.93102944,0.80075175,
2538_1152,42,19.2175,11.996357917785645,7.180131912231445,28.935,5.661050630724037,4.100151320656788,0.32154274,0.5091338,0.37798926,,0.72006005,0.90066963,0.85363054,
2538_1152,43,26.35,12.307305335998535,6.940774440765381,28.475,5.498068481123793,4.617783100623722,0.4774102,0.6741752,0.42445406,,0.72196686,0.932516,0.6277567,
2538_1152,44,67.3625,18.592836380004883,14.119636535644531,57.945,8.638622831995859,5.160806586177453,0.31015757,0.5653695,0.38487726,,0.5644711,0.872121,0.6879453,
2538_1153,00,37.5375,13.8626708984375,8.712994575500488,25.107499999999998,4.955690530717913,4.489815910136762,0.3088917,0.5117927,0.18638119,,0.52504605,0.78259104,0.384008,
2538_1153,01,34.1275,12.407443046569824,6.048008441925049,22.035,6.374063989108237,5.541228101731173,0.31031823,0.51153815,0.117793076,,0.6187658,0.82706577,0.3261639,
2538_1153,02,27.11,15.537993431091309,8.570262908935547,28.68,6.627702231520223,5.5594990473511645,0.33596933,0.54775155,0.14040722,,0.5209985,0.7791696,0.2733486,
2538_1153,03,17.4725,18.687938690185547,12.514307022094727,30.880000000000003,7.826262953367876,6.134602815835561,0.2987163,0.49912053,0.16738555,,0.51315093,0.86857635,0.48376954,
2538_1153,04,29.372500000000002,9.221550941467285,5.1908040046691895,24.2225,5.152750541851584,4.059114342735384,0.50927705,0.704404,0.41720873,,0.6446863,0.8581544,0.58470947,
2538_1153,10,27.042500000000004,12.07774829864502,6.40441370010376,33.9125,7.996608920014744,5.9978239327706255,,,,,,,,
2538_1153,11,14.895,14.443605422973633,8.773821830749512,42.3975,6.895217878412642,5.086160184683031,0.12667195,0.43251258,0.2737854,,0.6219114,0.97251123,0.77943146,
2538_1153,12,11.6675,19.581743240356445,8.749979972839355,27.1175,5.902369318705633,4.453933400398022,0.29404432,0.5207714,0.22722124,,0.58389044,0.9574791,0.7138493,
2538_1153,13,24.3025,14.778006553649902,11.597407341003418,22.11,5.28561736770692,4.038044575621367,0.4295426,0.6480713,0.35132682,,0.6475936,0.9122396,0.55133456,
2538_1153,14,29.56,10.48824405670166,5.182155609130859,13.675,3.7,3.174011815586776,0.3891582,0.7075616,0.43197367,,0.6457412,0.9072063,0.63501894,
2538_1153,20,16.6875,12.269063949584961,5.610167026519775,42.21,9.058102345415778,6.518212060250813,,,,,,,,
2538_1153,21,3.595,7.30319881439209,3.75592303276062,60.295,10.063894186914338,6.918574850413539,0.28746226,0.418343,0.2749122,,0.922802,0.9955361,0.80814207,
2538_1153,22,5.7025,11.92327880859375,6.584744930267334,19.63,7.883723892002037,5.995209922636538,0.41633797,0.56753695,0.37923878,,0.89729667,0.98665667,0.8096608,
2538_1153,23,19.645000000000003,9.509035110473633,4.371025085449219,37.315,6.89380946000268,5.541546925581988,0.28521776,0.55064714,0.27290606,,0.6421331,0.9380231,0.651834,
2538_1153,24,17.015,10.893770217895508,4.975522994995117,41.3975,5.042212694003261,4.446523807137794,0.271119,0.5615474,0.39401287,,0.7359738,0.9665823,0.90913546,
2538_1153,30,35.3675,12.779175758361816,6.195092678070068,29.3325,8.086763828517856,5.870616080514675,,,,,,,,
2538_1153,31,12.555,10.029868125915527,5.7391791343688965,50.6575,8.66584414943493,6.564845271825951,0.095910236,0.37005416,0.12635347,,0.5387685,0.92286015,0.58961654,
2538_1153,32,8.2975,6.22747802734375,1.4230544567108154,69.6925,10.890626681493705,7.892204127511532,0.11149995,0.21269779,0.10011043,,0.9166254,0.9962114,0.60064363,
2538_1153,33,6.3149999999999995,6.8143310546875,3.342421531677246,45.525,9.168259198242724,7.135352787902641,0.14232847,0.32441086,0.24740121,,0.8352628,0.97944546,0.7854844,
2538_1153,34,4.1225,9.326258659362793,4.223334312438965,66.725,8.442450355938554,6.5521801111781794,0.30063134,0.46975332,0.28687954,,0.8876898,0.98899496,0.9667225,
2538_1153,40,26.834999999999997,13.290665626525879,8.532487869262695,9.295,4.2818719741796665,3.3979631184341543,,,,,,,,
2538_1153,41,16.415,16.068687438964844,7.71321964263916,29.270000000000003,5.956012982576016,4.849638234441427,0.42846757,0.643348,0.31006834,,0.7111383,0.9467546,0.67716396,
2538_1153,42,16.8225,7.181304931640625,2.6523096561431885,47.339999999999996,8.417353189691593,6.547479648027342,0.21097611,0.4021968,0.17503092,,0.6606872,0.9701361,0.8751346,
2538_1153,43,2.2675,6.385887622833252,3.2895779609680176,81.5475,11.476961280235445,8.225010621894835,0.19141892,0.23387143,0.065816574,,0.9150109,0.9970434,0.6941682,
2538_1153,44,0.815,7.205521583557129,2.061352014541626,78.185,13.834654984971541,9.509250705374129,0.052199602,0.09077989,0.033285044,,0.9829439,0.9877162,0.79414946,
2538_1154,00,24.82,8.116337776184082,6.0015668869018555,37.025000000000006,7.296353814989872,5.947055985022721,0.30732223,0.48422542,0.28764287,,0.67824584,0.9265954,0.8293304,
2538_1154,01,30.7025,10.40574836730957,8.621166229248047,25.642500000000002,6.172077605537681,5.319739454752903,0.23199765,0.48933643,0.26593924,,0.71726245,0.944258,0.87132084,
2538_1154,02,29.152499999999996,11.266186714172363,5.9934916496276855,18.6575,6.789762829961141,6.018208311867747,0.44869018,0.5444397,0.3966672,,0.6772512,0.7744731,0.78288674,
2538_1154,03,29.535,11.202895164489746,4.951197624206543,13.370000000000001,4.260658189977562,3.6127175661832243,0.54394484,0.7417573,0.5839951,,0.71084505,0.91922283,0.7743667,
2538_1154,04,20.3375,8.328825950622559,4.247873306274414,22.8675,4.92795452060785,3.936879281763959,0.4252048,0.70724463,0.49736625,,0.6617733,0.8890319,0.7326472,
2538_1154,10,23.8925,11.856335639953613,5.4185471534729,20.005,5.680954761309673,4.556985643894797,,,,,,,,
2538_1154,11,22.8525,9.612515449523926,4.8372883796691895,29.270000000000003,7.942005466347797,5.7231393208321535,0.4153055,0.65463614,0.45745343,,0.78852665,0.9576529,0.79741573,
2538_1154,12,14.9725,10.954583168029785,4.510791778564453,38.72,7.9074767561983474,6.361608921103128,0.20511848,0.4878769,0.26066384,,0.64499706,0.9497432,0.6928172,
2538_1154,13,12.6975,10.03957462310791,4.79661226272583,47.61,8.189823566477632,7.6893748375340385,0.18761387,0.40661722,0.21974133,,0.6668562,0.9577942,0.7668421,
2538_1154,14,14.02,7.86590576171875,4.5639214515686035,22.055,5.201314894581728,5.089902085100736,0.3813756,0.5962566,0.44082555,,0.77621293,0.9651403,0.8492267,
2538_1154,20,2.8525,10.222611427307129,3.7124345302581787,75.47,11.534682655359745,8.997133591026165,,,,,,,,
2538_1154,21,0.5349999999999999,4.2056074142456055,2.101349353790283,79.045,14.106837877158581,10.599040122415403,0.08862112,0.15018053,0.08880294,,0.7725473,0.9995291,0.9802783,
2538_1154,22,0.4425,2.542372941970825,1.2164878845214844,75.47500000000001,15.274263000993706,9.597312997509704,0.23196074,0.28614032,0.07559965,,0.8136064,0.990929,0.9847534,
2538_1154,23,0.8625,4.052174091339111,2.7457797527313232,82.1825,14.837769598150459,9.437232222931467,0.051126264,0.07007449,0.05341524,,0.937312,0.99944115,0.9726566,
2538_1154,24,18.335,9.26874828338623,3.775780439376831,13.017500000000002,5.584021509506433,4.948379404071143,0.47139007,0.6225835,0.4913385,,0.8513967,0.9662449,0.8611964,
2538_1154,30,0.0,0,0,82.395,13.668062382426118,7.460283013184061,,,,,,,,
2538_1154,31,2.2425,4.732441425323486,1.8499407768249512,67.64,11.55255765819042,8.077100341944682,0.08079426,0.14506017,0.07875696,,0.96911836,0.9978631,0.9056541,
2538_1154,32,0.4775,2.5078535079956055,0.9029858112335205,71.88,14.514155537006122,9.804197848225492,0.10351239,0.20785722,0.12728237,,0.97109026,0.99974936,0.9127773,
2538_1154,33,0.0,0,0,89.3375,10.072394011473346,6.386453141832317,0.08258929,0.11331229,0.030443799,,0.98589146,1.0,0.91595507,
2538_1154,34,18.7525,10.857885360717773,3.6719298362731934,21.6025,6.9839138988543,5.6135506119026095,0.27778676,0.34314042,0.26273462,,0.8966278,0.9669994,0.87361515,
2538_1154,40,0.0,0,0,89.13499999999999,14.73172715543838,8.576815225750455,,,,,,,,
2538_1154,41,0.0,0,0,76.78,11.268299036207345,8.110017024502467,0.06071309,0.085151106,0.031414814,,0.98936903,0.99925745,0.8878988,
2538_1154,42,0.29750000000000004,2.890756368637085,0.5619581341743469,65.6675,11.505767693303385,9.703986478190622,0.07026274,0.1602664,0.068019815,,0.9397694,0.99387,0.7006513,
2538_1154,43,12.740000000000002,11.150117874145508,6.434858798980713,47.315000000000005,7.239934481665434,5.687981741793674,0.2157847,0.33441836,0.1731061,,0.73156345,0.9805043,0.72535944,
2538_1154,44,8.2475,6.438011646270752,4.000002861022949,48.167500000000004,7.394560647739659,5.832769895011187,0.25659636,0.36547297,0.16478118,,0.81159747,0.9406415,0.65917623,
2538_1155,00,18.355,13.136610984802246,4.828127384185791,18.087500000000002,5.797650310988251,4.90478462726409,0.46395126,0.68653125,0.47976804,,0.6885499,0.9020683,0.7169752,
2538_1155,01,11.84,6.649281978607178,3.5906002521514893,17.64,5.3272392290249435,5.068541048915179,0.5184644,0.8086438,0.63197947,,0.67989814,0.95399785,0.7922623,
2538_1155,02,16.485,5.661055564880371,2.712921380996704,23.4875,4.3122937732836615,4.2285394691889975,0.40032893,0.7048893,0.49420923,,0.7552933,0.9804156,0.8731544,
2538_1155,03,12.6225,5.183600902557373,2.533233404159546,26.542500000000004,5.612884995761514,5.998704432451064,0.46386376,0.71567893,0.55415195,,0.7449025,0.96309185,0.89893293,
2538_1155,04,18.035,5.35736083984375,2.6024537086486816,20.4725,4.115520820613018,4.106898569869305,0.5624641,0.77309215,0.5805177,,0.78353965,0.9720992,0.82035863,
2538_1155,10,14.42,7.528432846069336,5.160720348358154,14.12,3.8886331444759206,3.407700158415689,,,,,,,,
2538_1155,11,17.98,5.095661640167236,2.6179139614105225,27.3925,3.7626175047914576,3.5257506950797453,0.47533292,0.68963563,0.5006368,,0.78388363,0.9656109,0.81499755,
2538_1155,12,14.7675,5.193668365478516,2.4107723236083984,29.3375,4.870558159352365,4.375575953022581,0.37810466,0.54041517,0.3304813,,0.8211995,0.9516493,0.8228388,
2538_1155,13,23.8875,9.008058547973633,4.222716331481934,16.46,6.308019441069259,5.0151250057638,0.52993345,0.7574127,0.5215599,,0.7794616,0.9534625,0.73441756,
2538_1155,14,13.447500000000002,5.017289638519287,2.4919049739837646,22.287499999999998,3.285025238362311,2.9455471468498606,0.53204364,0.7176708,0.5666946,,0.7738318,0.9322963,0.8576033,
2538_1155,20,17.465,5.919410228729248,3.0982487201690674,18.915000000000003,4.65715040972773,3.840506594418963,,,,,,,,
2538_1155,21,17.805,4.810446739196777,2.157193183898926,31.955,4.631904240337975,4.012001919241719,0.37005848,0.51393926,0.28335997,,0.854227,0.9637845,0.8691439,
2538_1155,22,21.060000000000002,4.4083571434021,1.9868767261505127,22.725,3.6631463146314633,3.4913149198663156,0.61642647,0.7602504,0.57327646,,0.8742416,0.9824462,0.8818119,
2538_1155,23,12.255,5.046511650085449,2.7858192920684814,32.487500000000004,4.851404386302424,4.722446965102219,0.3793372,0.530195,0.28504226,,0.8724266,0.9780855,0.85960364,
2538_1155,24,17.47,5.285632610321045,2.566178560256958,28.63,3.734544184421935,3.1692701042069173,0.55951375,0.70302206,0.4653954,,0.8737386,0.9612523,0.7813116,
2538_1155,30,22.759999999999998,7.863796234130859,3.284461498260498,14.13,4.29069355980184,3.3703725184572026,,,,,,,,
2538_1155,31,13.004999999999999,6.463283538818359,3.223134756088257,14.9975,4.344890815135856,3.9338042596498783,0.5779506,0.6711603,0.46753463,,0.9075575,0.95893383,0.86462307,
2538_1155,32,18.4425,4.77036714553833,2.4689202308654785,21.215,4.414447325005892,4.38425649512871,0.6884623,0.8124162,0.5473613,,0.874508,0.9718685,0.7470012,
2538_1155,33,9.1175,4.710721015930176,2.2022628784179688,32.910000000000004,8.167882102704345,6.731338815874883,0.38044983,0.51965404,0.2778319,,0.86706656,0.9824082,0.79660326,
2538_1155,34,1.695,5.14011812210083,2.258934497833252,51.195,13.68551616368786,9.24942414747935,0.3032153,0.55825776,0.34271663,,0.8043057,0.99762267,0.89496654,
2538_1155,40,11.09,7.641794204711914,3.6586732864379883,44.2575,10.490086426029487,8.543868244695314,,,,,,,,
2538_1155,41,20.044999999999998,5.098154067993164,2.5051145553588867,28.292499999999997,10.7030131660334,9.025117999462294,0.4573933,0.592236,0.4248261,,0.8858274,0.94774276,0.68485427,
2538_1155,42,26.2225,6.159786224365234,2.710420846939087,19.0225,4.90524379024839,4.528217640206612,0.42882356,0.65770495,0.4630937,,0.7365976,0.95938337,0.8265867,
2538_1155,43,2.22,4.648648738861084,2.641145706176758,38.067499999999995,9.142904052012872,7.292197006132927,0.3808548,0.569926,0.4678712,,0.81555396,0.9979905,0.94199824,
2538_1155,44,0.0025,1.0,0.0,39.597500000000004,14.748974051392134,8.59819194103391,0.28572744,0.33067286,0.26265907,,0.77485704,0.99990046,0.97748816,
2539_1150,00,0.0,0,0,0.0,0,0,,,,,,,,
2539_1150,01,0.0,0,0,0.0,0,0,,,,,,,,
2539_1150,02,0.0,0,0,0.0,0,0,,,,,,,,
2539_1150,03,0.905,7.30110502243042,4.309882164001465,6.1,4.534836065573771,3.970745425662615,,,,,,,,
2539_1150,04,22.375,8.744133949279785,4.4540114402771,26.825,5.211649580615098,4.690578129351549,0.56937593,0.67599314,0.48829806,,0.90689325,0.9664087,0.8334922,
2539_1150,10,0.0,0,0,0.0,0,0,,,,,,,,
2539_1150,11,0.0,0,0,0.0,0,0,,,,,,,,
2539_1150,12,0.0,0,0,0.0,0,0,,,,,,,,
2539_1150,13,0.8699999999999999,7.215517044067383,3.6979475021362305,3.775,5.468874172185431,4.108305034401723,,,,,,,,
2539_1150,14,17.0325,8.368266105651855,4.134801387786865,33.9975,5.28038826384293,4.580576489140118,0.36456406,0.5054483,0.31453314,,0.8571178,0.96936786,0.8694684,
2539_1150,20,0.0,0,0,0.0,0,0,,,,,,,,
2539_1150,21,0.0,0,0,0.0,0,0,,,,,,,,
2539_1150,22,0.0,0,0,0.0,0,0,,,,,,,,
2539_1150,23,1.6725,9.225709915161133,4.0240159034729,4.1225,6.8708308065494235,7.080130764647557,,,,,,,,
2539_1150,24,19.759999999999998,9.108932495117188,3.8888144493103027,31.205,5.177856112802435,4.765307177292729,0.44085073,0.57302666,0.34720147,,0.8143451,0.8951082,0.7871203,
2539_1150,30,0.0,0,0,0.0,0,0,,,,,,,,
2539_1150,31,0.0,0,0,0.0,0,0,,,,,,,,
2539_1150,32,0.0,0,0,0.0,0,0,,,,,,,,
2539_1150,33,2.3875,5.85759162902832,3.8915443420410156,3.4174999999999995,4.416971470373079,3.758854580266033,,,,,,,,
2539_1150,34,24.0125,8.086725234985352,4.28712797164917,26.302500000000002,3.9927763520577892,3.4328936989997105,0.5470454,0.7074468,0.46255496,,0.809782,0.9466314,0.80675375,
2539_1150,40,0.0,0,0,0.0,0,0,,,,,,,,
2539_1150,41,0.0,0,0,0.0,0,0,,,,,,,,
2539_1150,42,0.0,0,0,0.0,0,0,,,,,,,,
2539_1150,43,5.6225,8.508670806884766,4.782605171203613,8.915,4.3763320246775095,4.69862817006854,,,,,,,,
2539_1150,44,28.1775,9.316564559936523,4.2901434898376465,18.69,3.7398341359015514,3.2922761197180224,0.46451357,0.6206247,0.39879513,,0.6677108,0.8694308,0.58164454,
2539_1152,00,28.24,13.207418441772461,5.680615425109863,29.01,5.1172871423647015,4.3408048063354245,0.33027762,0.5215859,0.2395245,,0.64764595,0.8516557,0.57682014,
2539_1152,01,21.055,13.799335479736328,7.536713600158691,28.7275,6.818031502915325,5.659688057871922,0.22128049,0.44424,0.22460522,,0.6477685,0.8930658,0.8028935,
2539_1152,02,32.22,13.807106971740723,6.417216777801514,23.322499999999998,4.036016722049523,3.393888600863691,0.2946701,0.56173515,0.35248786,,0.59841764,0.86135435,0.611001,
2539_1152,03,30.185000000000002,10.699685096740723,5.833316802978516,26.6625,4.474636661978434,3.6206081657154114,0.32771328,0.5936992,0.2621395,,0.53345215,0.8630808,0.5093392,
2539_1152,04,27.102500000000003,10.670970916748047,7.450264930725098,25.607499999999998,5.264766181782681,4.382163154362495,0.5113456,0.66947085,0.36813307,,0.78276896,0.9278022,0.6694859,
2539_1152,10,19.16,9.785360336303711,5.244292259216309,37.095,4.417306914678528,3.7668794805042087,,,,,,,,
2539_1152,11,18.0275,8.05963134765625,4.392735481262207,43.980000000000004,6.411152796725784,5.615893830791118,0.31239623,0.49857727,0.27380964,,0.82408917,0.9421847,0.78034186,
2539_1152,12,21.175,9.329633712768555,5.102325916290283,36.55,6.286046511627907,5.382075901051249,0.18926387,0.3227237,0.18055958,,0.79553986,0.9453495,0.6577356,
2539_1152,13,21.375,9.791812896728516,4.497347354888916,24.64,4.271306818181818,4.125719702664434,0.50334454,0.66511,0.40189797,,0.80516577,0.95405304,0.7152976,
